TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent,PaymentType
1199,2024-07-15,1162,2040,404,3.0,74.95,19.3,CreditCard
1200,2025-03-30,1045,2000,403,1.0,241.73,7.5,Cash
1201,2024-12-21,1107,2081,401,1.0,1031.55,16.8,Cash
1202,2024-07-05,1104,2041,402,3.0,4783.31,28.1,CreditCard
1203,2024-06-10,1167,2065,402,1.0,1459.97,3.3,CreditCard
1204,2024-09-07,1182,2041,402,0.0,2575.31,4.7,DebitCard
1205,2024-09-09,1061,2059,401,2.0,1822.31,29.1,PayPal
1206,2024-09-09,1017,2013,404,3.0,816.65,4.1,PayPal
1207,2024-11-09,1183,2091,401,0.0,2292.79,23.7,CreditCard
1208,2025-03-29,1093,2065,404,0.0,1701.79,6.9,GiftCard
1209,2025-03-04,1028,2046,404,1.0,121.38,1.6,Cash
1210,2024-08-26,1066,2090,404,2.0,1393.93,26.1,PayPal
1211,2024-10-11,1066,2076,401,1.0,100.58,3.4,Cash
1212,2025-04-19,1182,2023,403,3.0,1194.99,26.8,DebitCard
1213,2025-03-22,1020,2032,402,,640.77,13.3,Cash
1214,2024-12-22,1184,2066,404,1.0,1305.51,11.8,DebitCard
1215,2024-12-23,1133,2062,402,3.0,1799.41,19.7,CreditCard
1216,2024-06-07,1087,2035,402,0.0,2104.26,15.5,DebitCard
1217,2024-11-22,1003,2067,402,2.0,827.06,0.6,CreditCard
1218,2024-07-12,1017,2097,401,0.0,2853.27,17.1,DebitCard
1219,2024-09-08,1046,2083,402,3.0,1959.79,21.9,Cash
1220,2024-09-17,1190,2019,402,0.0,1597.73,29.7,CreditCard
1221,2025-03-06,1025,2006,403,0.0,276.99,11.1,CreditCard
1222,2024-07-06,1071,2038,401,0.0,913.15,23.3,DebitCard
1223,2025-01-11,1162,2058,401,3.0,1010.58,28.9,PayPal
1224,2024-08-12,1131,2041,403,1.0,3550.29,20.1,PayPal
1225,2024-12-04,1028,2023,404,,2792.97,27.9,Cash
1226,2024-12-01,1005,2012,404,1.0,261.99,27.6,PayPal
1227,2024-09-04,1078,2070,404,2.0,39.44,7.4,CreditCard
1228,2025-01-24,1049,2021,402,1.0,1057.11,21.9,PayPal
1229,2024-11-26,1106,2034,402,3.0,1677.16,29.4,CreditCard
1230,2024-10-26,1186,2095,403,3.0,1537.26,29.1,GiftCard
1231,2024-06-03,1014,2045,402,2.0,1423.46,4.5,CreditCard
1232,2024-08-25,1075,2003,403,3.0,1141.95,9.6,GiftCard
1233,2024-08-22,1032,2013,401,2.0,4736.72,4.0,DebitCard
1234,2024-12-25,1011,2049,404,3.0,159.42,25.1,GiftCard
1235,2024-10-16,1112,2014,404,0.0,1561.72,17.3,GiftCard
1236,2024-11-09,1116,2073,402,3.0,1166.83,9.0,GiftCard
1237,2025-03-06,1135,2088,401,0.0,1413.54,16.1,Cash
1238,2025-02-24,1092,2057,402,3.0,756.3,7.3,Cash
1239,2024-08-22,1066,2013,402,3.0,4127.29,2.5,PayPal
1240,2025-03-20,1015,2065,403,,112.56,1.7,CreditCard
1241,2024-12-04,1137,2073,403,0.0,1949.74,2.9,CreditCard
1242,2025-03-13,1131,2011,404,1.0,1545.87,22.8,GiftCard
1243,2024-11-14,1115,2094,402,0.0,1171.69,27.6,CreditCard
1244,2024-11-20,1189,2055,401,2.0,0.0,6.0,DebitCard
1245,2025-03-31,1071,2029,403,2.0,101.51,22.0,CreditCard
1246,2024-08-23,1090,2091,402,1.0,1317.14,9.1,Cash
1247,2024-06-12,1010,2069,403,2.0,1860.51,16.6,PayPal
1248,2025-01-18,1116,2034,402,1.0,103.23,5.9,DebitCard
1249,2025-04-18,1031,2048,401,1.0,921.28,0.0,Cash
1250,2024-11-04,1005,2015,401,0.0,458.79,19.0,PayPal
1251,2025-05-10,1091,2040,404,0.0,60.38,3.8,DebitCard
1252,2024-09-13,1032,2079,404,0.0,4755.79,28.9,PayPal
1253,2025-04-03,1166,2009,404,0.0,48.46,12.2,GiftCard
1254,2025-01-13,1036,2022,401,1.0,966.13,3.2,Cash
1255,2024-06-17,1053,2084,403,3.0,867.52,23.1,GiftCard
1256,2024-08-11,1038,2085,402,0.0,108.46,3.4,Cash
1257,2024-08-24,1095,2033,403,,105.57,3.0,PayPal
1258,2024-11-24,1036,2005,404,1.0,79.13,15.8,DebitCard
1259,2025-04-25,1066,2091,404,3.0,3214.72,6.8,CreditCard
1260,2025-01-08,1120,2032,402,2.0,1353.44,1.6,CreditCard
1261,2024-07-11,1146,2035,402,1.0,869.85,18.5,Cash
1262,2024-07-11,1157,2035,403,2.0,4882.81,25.1,CreditCard
1263,2025-01-23,1147,2034,402,2.0,1179.77,19.7,PayPal
1264,2025-05-09,1005,2025,402,,1678.99,26.7,Cash
1265,2024-09-06,1002,2061,403,3.0,468.93,18.7,PayPal
1266,2025-01-01,1030,2083,403,1.0,1623.63,2.2,GiftCard
1267,2024-11-29,1169,2054,403,,3390.32,5.8,Cash
1268,2025-05-20,1071,2014,401,2.0,727.87,26.7,Cash
1269,2024-11-20,1021,2064,402,1.0,1377.12,27.3,CreditCard
1270,2025-03-11,1089,2099,402,0.0,757.18,5.7,GiftCard
1271,2024-09-03,1135,2023,401,1.0,3879.97,9.6,DebitCard
1272,2024-08-03,1156,2025,403,,831.7,20.4,PayPal
1274,2024-09-12,1079,2039,401,,1147.06,18.7,CreditCard
1275,2025-03-29,1062,2020,404,1.0,733.29,10.3,CreditCard
1276,2024-09-01,1035,2015,402,1.0,1533.14,29.1,DebitCard
1277,2024-06-05,1020,2098,404,3.0,293.49,4.4,Cash
1278,2025-02-26,1018,2096,403,0.0,1787.68,25.8,Cash
1279,2024-07-18,1149,2091,403,0.0,3792.92,25.9,PayPal
1280,2025-05-17,1061,2085,404,3.0,1294.22,10.2,PayPal
1281,2025-04-13,1185,2032,403,2.0,212.03,15.3,CreditCard
1282,2024-07-13,1062,2028,404,0.0,1661.21,3.6,CreditCard
1283,2024-11-30,1144,2066,404,,1684.5,16.4,PayPal
1284,2025-01-11,1066,2035,403,3.0,3732.3,20.4,DebitCard
1285,2024-06-17,1112,2073,401,3.0,100.0,24.4,Cash
1286,2024-12-19,1089,2079,401,2.0,3573.55,18.8,GiftCard
1287,2024-10-19,1070,2006,403,2.0,363.15,9.5,PayPal
1288,2024-12-17,1165,2046,403,1.0,129.93,14.8,CreditCard
1289,2024-10-12,1189,2029,403,0.0,22.66,0.3,CreditCard
1290,2024-11-07,1163,2079,402,3.0,4126.54,19.0,DebitCard
1291,2025-04-25,1043,2009,402,2.0,85.36,9.7,GiftCard
1292,2024-11-04,1050,2039,404,1.0,2897.72,0.7,DebitCard
1293,2024-11-04,1026,2094,403,0.0,488.41,26.5,CreditCard
1294,2025-03-30,1116,2035,401,1.0,1516.25,16.2,CreditCard
1295,2025-01-13,1034,2013,404,3.0,4992.68,8.9,CreditCard
1296,2024-08-19,1005,2049,403,2.0,563.94,27.3,DebitCard
1297,2024-10-26,1060,2040,401,1.0,125.84,9.0,GiftCard
1298,2025-02-07,1148,2097,404,0.0,3218.41,25.2,Cash
1299,2025-02-15,1165,2028,404,0.0,903.85,0.2,PayPal
1300,2024-12-24,1116,2091,401,3.0,1165.46,7.9,PayPal
1301,2025-01-30,1020,2093,401,3.0,1540.51,25.6,GiftCard
1302,2024-07-26,1169,2068,403,3.0,1102.24,22.2,DebitCard
1303,2025-01-29,1001,2006,403,0.0,1083.06,26.9,PayPal
1304,2025-02-20,1063,2099,402,0.0,1015.2,6.7,GiftCard
1305,2024-07-20,1005,2087,404,3.0,320.09,3.7,DebitCard
1306,2024-10-17,1089,2079,403,1.0,1402.73,29.2,GiftCard
1307,2024-10-19,1020,2009,403,,147.48,2.8,CreditCard
1308,2024-06-26,1043,2097,401,,624.44,11.9,DebitCard
1309,2025-04-28,1017,2024,404,1.0,239.08,7.8,CreditCard
1310,2025-01-30,1089,2056,402,3.0,125.61,1.8,CreditCard
1311,2024-12-12,1030,2039,403,1.0,1253.23,6.0,Cash
1312,2024-07-12,1116,2043,404,3.0,1890.82,15.5,CreditCard
1313,2025-01-23,1071,2030,404,3.0,164.32,17.1,CreditCard
1314,2025-05-26,1168,2075,401,0.0,675.08,28.3,PayPal
1315,2024-12-09,1136,2096,402,1.0,436.18,24.2,DebitCard
1316,2025-05-12,1111,2062,401,2.0,1238.84,16.1,PayPal
1317,2024-10-03,1197,2013,401,0.0,3143.61,11.0,PayPal
1318,2025-04-26,1164,2009,401,,36.35,17.5,CreditCard
1319,2025-05-19,1005,2067,402,0.0,242.37,21.6,DebitCard
1320,2025-05-15,1182,2029,404,0.0,63.41,21.9,DebitCard
1321,2025-04-26,1020,2035,403,3.0,2173.03,3.3,PayPal
1322,2025-04-04,1116,2079,403,3.0,3695.78,2.3,Cash
1323,2025-04-27,1167,2034,404,3.0,785.41,18.1,CreditCard
1324,2025-04-05,1032,2013,404,,1080.0,16.7,PayPal
1325,2025-02-01,1066,2091,401,2.0,3830.42,8.5,Cash
1326,2025-05-16,1177,2068,403,2.0,282.83,23.7,PayPal
1327,2025-03-29,1022,2063,402,0.0,263.22,1.8,DebitCard
1328,2024-09-02,1047,2019,402,2.0,1142.41,1.2,GiftCard
1329,2024-12-26,1071,2092,403,,347.79,17.8,GiftCard
1330,2025-04-12,1044,2025,401,1.0,1035.91,19.6,Cash
1331,2024-09-01,1085,2056,401,0.0,1223.24,15.1,PayPal
1332,2024-09-26,1089,2019,404,0.0,1264.62,2.5,PayPal
1333,2025-05-09,1036,2087,402,,0.0,2.9,GiftCard
1334,2024-06-26,1145,2035,401,0.0,4207.99,9.7,Cash
1335,2024-11-27,1098,2039,404,1.0,3256.74,20.3,PayPal
1336,2024-10-17,1116,2019,404,2.0,1790.89,24.9,DebitCard
1337,2025-02-21,1099,2020,403,3.0,330.77,22.9,PayPal
1338,2024-11-22,1138,2051,402,2.0,841.3,29.8,DebitCard
1339,2025-04-20,1115,2049,404,2.0,309.57,1.5,DebitCard
1340,2024-12-10,1071,2093,403,3.0,648.45,6.2,PayPal
1341,2024-11-02,1138,2038,404,,1125.8,5.7,CreditCard
1342,2024-08-04,1132,2056,401,3.0,386.06,19.4,CreditCard
1343,2025-05-26,1196,2079,402,2.0,4406.14,2.9,DebitCard
1344,2024-07-25,1080,2097,401,0.0,539.01,17.2,Cash
1345,2025-04-12,1066,2040,402,1.0,19.24,10.5,DebitCard
1346,2025-01-02,1114,2090,402,0.0,361.63,3.4,CreditCard
1347,2025-04-19,1066,2079,404,3.0,1765.56,11.0,Cash
1348,2025-04-07,1066,2018,404,0.0,792.85,28.7,CreditCard
1349,2024-10-30,1034,2046,404,1.0,12.78,18.1,Cash
1350,2024-11-30,1088,2010,403,,635.2,26.4,CreditCard
1351,2024-11-02,1071,2041,403,0.0,4926.07,20.2,PayPal
1352,2024-12-01,1151,2021,403,1.0,1964.97,15.6,DebitCard
1353,2025-04-28,1089,2006,402,2.0,894.25,29.0,DebitCard
1354,2024-06-18,1194,2084,401,0.0,1957.58,11.6,CreditCard
1355,2025-01-02,1004,2029,404,0.0,47.84,12.2,GiftCard
1356,2024-10-28,1131,2054,404,1.0,3736.03,24.0,CreditCard
1357,2024-12-15,1068,2091,401,2.0,4531.19,26.9,PayPal
1358,2024-06-10,1066,2023,403,,1566.25,11.8,DebitCard
1359,2024-07-07,1034,2043,401,3.0,695.26,15.8,Cash
1360,2025-01-21,1014,2025,401,0.0,0.0,17.8,PayPal
1361,2025-03-17,1034,2049,403,1.0,434.73,25.5,Cash
1362,2025-05-28,1047,2093,401,0.0,1949.67,8.5,PayPal
1363,2024-09-16,1147,2089,401,0.0,1704.8,23.4,Cash
1364,2025-03-03,1005,2075,403,2.0,539.35,5.5,GiftCard
1365,2024-10-17,1034,2087,403,1.0,172.43,20.1,GiftCard
1366,2024-10-17,1158,2055,401,3.0,1501.32,22.7,Cash
1367,2024-07-07,1092,2077,401,2.0,1497.28,8.0,GiftCard
1368,2024-11-28,1195,2069,402,1.0,738.15,0.4,Cash
1369,2024-11-23,1103,2059,404,3.0,97.74,15.7,Cash
1370,2024-07-28,1161,2054,401,1.0,4757.19,29.2,CreditCard
1371,2024-08-29,1032,2054,402,,1865.85,21.4,GiftCard
1372,2025-05-16,1058,2039,404,1.0,3496.05,14.4,PayPal
1373,2024-10-19,1089,2077,403,3.0,861.87,19.9,DebitCard
1374,2024-06-06,1040,2040,404,1.0,57.75,1.5,DebitCard
1375,2024-10-27,1032,2060,401,,529.91,3.3,DebitCard
1376,2025-05-12,1080,2060,403,2.0,1808.62,13.5,Cash
1377,2025-05-20,1146,2029,402,1.0,75.77,3.5,CreditCard
1378,2024-06-08,1024,2018,403,3.0,1805.84,27.1,PayPal
1379,2025-05-14,1017,2099,402,2.0,759.38,21.6,CreditCard
1380,2025-03-12,1057,2041,403,3.0,4026.58,19.7,CreditCard
1381,2025-05-17,1080,2068,402,1.0,1215.3,17.2,GiftCard
1382,2024-07-20,1188,2067,403,3.0,1646.24,25.2,PayPal
1383,2024-06-06,1036,2013,404,,4594.13,15.0,DebitCard
1384,2024-08-01,1142,2091,403,2.0,1390.01,3.5,Cash
1385,2024-12-28,1150,2013,401,,2646.96,29.2,GiftCard
1386,2024-07-29,1096,2080,404,3.0,1245.51,1.3,GiftCard
1387,2025-03-05,1082,2072,401,0.0,1441.65,16.4,PayPal
1388,2024-12-02,1035,2097,402,1.0,2121.43,15.9,CreditCard
1389,2024-10-21,1089,2063,404,3.0,822.18,29.5,CreditCard
1390,2024-08-03,1053,2014,403,0.0,1137.48,9.0,DebitCard
1391,2024-06-22,1057,2005,402,1.0,318.46,17.4,CreditCard
1392,2024-10-07,1162,2002,403,3.0,128.25,19.4,CreditCard
1393,2024-12-24,1032,2019,403,1.0,1185.15,6.1,CreditCard
1394,2024-06-04,1159,2097,403,1.0,3893.77,13.9,PayPal
1395,2024-09-13,1020,2083,403,3.0,1320.25,23.7,PayPal
1396,2024-12-06,1047,2079,401,1.0,3065.93,19.8,DebitCard
1397,2025-02-28,1172,2039,403,0.0,1534.15,20.6,CreditCard
1398,2025-04-23,1055,2039,401,1.0,1428.59,22.8,CreditCard
1399,2025-05-13,1083,2050,402,3.0,606.42,16.1,PayPal
1400,2025-05-28,1063,2019,401,0.0,4760.54,17.1,Cash
1401,2025-05-08,1097,2020,401,,422.03,11.0,GiftCard
1402,2024-11-11,1019,2013,403,0.0,1682.27,21.8,PayPal
1403,2025-05-08,1052,2013,404,0.0,1556.61,2.2,CreditCard
1404,2025-04-16,1142,2013,404,,1469.64,3.8,PayPal
1405,2024-11-04,1009,2059,404,0.0,135.87,22.0,PayPal
1406,2024-06-28,1071,2092,404,2.0,580.33,13.2,Cash
1407,2025-04-17,1032,2083,401,3.0,1420.75,4.2,GiftCard
1408,2025-03-17,1190,2054,401,3.0,2950.66,7.5,CreditCard
1409,2024-10-27,1185,2018,403,2.0,1181.41,23.6,PayPal
1410,2024-10-26,1196,2091,404,3.0,1639.4,15.5,GiftCard
1411,2024-07-27,1165,2096,402,2.0,1726.44,23.2,DebitCard
1412,2025-01-03,1138,2095,402,1.0,1594.94,11.8,GiftCard
1413,2025-03-29,1107,2064,401,0.0,1123.37,3.9,GiftCard
1414,2025-05-11,1175,2042,404,2.0,820.17,17.7,DebitCard
1415,2025-01-17,1147,2052,401,3.0,1403.19,5.0,PayPal
1416,2025-03-01,1129,2063,402,2.0,841.93,8.0,PayPal
1417,2025-03-29,1024,2024,401,,453.82,25.2,CreditCard
1418,2025-03-30,1017,2019,404,3.0,3189.02,26.5,DebitCard
1419,2024-10-16,1077,2075,404,0.0,1955.18,29.2,GiftCard
1420,2024-12-03,1065,2049,401,2.0,1385.45,22.3,DebitCard
1421,2025-05-30,1124,2011,404,0.0,1462.34,1.9,Cash
1422,2025-02-14,1116,2043,402,3.0,654.14,16.5,Cash
1423,2025-03-11,1055,2012,401,0.0,916.64,3.2,CreditCard
1424,2024-12-03,1178,2068,401,0.0,1007.64,29.4,GiftCard
1425,2025-04-27,1041,2039,403,1.0,845.69,1.6,Cash
1426,2024-11-28,1005,2083,402,0.0,485.67,4.8,CreditCard
1427,2025-04-14,1126,2091,401,1.0,4904.59,11.1,GiftCard
1428,2024-12-28,1032,2089,404,,1402.93,7.8,GiftCard
1429,2025-01-07,1032,2079,404,,4450.01,26.7,DebitCard
1430,2025-01-21,1129,2017,401,,414.24,9.4,CreditCard
1431,2024-08-21,1139,2033,404,,411.74,14.8,DebitCard
1432,2024-11-08,1059,2041,402,3.0,769.97,22.3,GiftCard
1433,2025-03-15,1020,2001,403,1.0,525.17,5.0,PayPal
1434,2024-11-28,1032,2027,401,0.0,297.56,12.3,CreditCard
1435,2024-12-05,1017,2009,402,3.0,60.64,17.9,CreditCard
1436,2024-09-01,1015,2005,403,0.0,1466.67,29.3,GiftCard
1437,2024-10-27,1057,2016,404,3.0,1523.09,25.3,PayPal
1438,2024-08-04,1073,2009,404,3.0,21.88,3.8,GiftCard
1439,2025-04-24,1034,2050,403,2.0,1093.82,23.3,PayPal
1440,2024-10-11,1120,2049,402,0.0,1951.69,0.9,DebitCard
1441,2024-12-11,1016,2041,403,1.0,4576.15,4.7,PayPal
1442,2025-04-29,1089,2024,403,3.0,1215.63,17.8,DebitCard
1443,2025-01-24,1116,2088,403,2.0,1128.16,17.4,DebitCard
1444,2024-08-24,1133,2041,402,2.0,3413.65,11.7,DebitCard
1445,2024-12-02,1032,2072,404,1.0,190.5,2.0,PayPal
1446,2024-07-22,1140,2000,401,2.0,936.78,2.5,PayPal
1447,2025-05-29,1070,2053,402,3.0,1004.64,5.4,GiftCard
1448,2024-07-16,1080,2023,401,0.0,816.26,14.6,PayPal
1449,2024-07-15,1032,2095,404,0.0,708.33,23.4,PayPal
1450,2025-01-02,1110,2035,403,2.0,1182.66,19.2,PayPal
1451,2024-12-15,1056,2079,402,0.0,910.3,6.0,PayPal
1452,2025-02-24,1069,2015,401,3.0,946.04,20.7,DebitCard
1453,2024-08-08,1071,2013,402,3.0,3198.72,12.2,CreditCard
1454,2024-11-01,1066,2052,404,3.0,1513.85,0.1,GiftCard
1455,2024-06-10,1052,2062,404,2.0,1023.11,29.1,GiftCard
1456,2024-12-30,1155,2023,401,3.0,2318.03,17.2,Cash
1457,2024-08-30,1070,2041,402,3.0,3589.21,24.2,CreditCard
1458,2024-12-18,1016,2002,404,2.0,1007.37,18.8,PayPal
1459,2025-02-17,1022,2044,402,2.0,378.66,7.4,PayPal
1460,2025-04-10,1153,2025,401,2.0,495.73,18.9,CreditCard
1461,2025-02-09,1034,2097,403,2.0,2461.52,2.8,CreditCard
1462,2025-04-16,1005,2070,401,0.0,90.17,10.2,Cash
1463,2025-03-14,1189,2097,404,1.0,4134.78,5.1,GiftCard
1464,2024-08-20,1017,2034,402,3.0,769.41,21.4,Cash
1465,2024-08-14,1047,2013,403,2.0,593.23,13.7,GiftCard
1466,2024-12-04,1116,2091,402,1.0,4254.26,23.0,CreditCard
1467,2024-12-20,1062,2090,401,1.0,1521.3,14.3,CreditCard
1468,2024-06-29,1000,2097,404,3.0,3768.06,20.1,CreditCard
1469,2025-04-23,1165,2045,404,3.0,1722.96,27.3,DebitCard
1470,2024-07-23,1066,2047,403,3.0,634.06,17.6,DebitCard
1471,2024-06-11,1192,2079,402,1.0,1858.87,17.8,Cash
1472,2024-09-08,1071,2032,404,3.0,449.15,8.4,DebitCard
1473,2024-07-25,1062,2081,401,0.0,1823.31,13.7,DebitCard
1474,2025-04-22,1019,2045,404,,1701.99,3.2,DebitCard
1475,2024-06-29,1079,2021,401,1.0,1145.1,17.2,Cash
1476,2024-06-26,1161,2003,404,3.0,686.76,23.6,Cash
1477,2024-10-25,1149,2091,404,0.0,2965.95,20.8,CreditCard
1478,2025-02-28,1039,2048,403,3.0,1288.65,7.3,PayPal
1479,2024-07-30,1050,2079,403,0.0,554.52,6.9,DebitCard
1480,2024-07-26,1049,2019,404,2.0,1447.77,6.5,GiftCard
1481,2025-05-29,1034,2091,401,1.0,2720.67,21.6,PayPal
1482,2024-07-05,1087,2047,404,2.0,1118.45,2.1,CreditCard
1483,2025-04-26,1161,2067,402,2.0,1567.68,27.8,Cash
1484,2024-09-09,1111,2042,403,3.0,1203.8,12.3,Cash
1485,2025-03-21,1037,2028,402,1.0,1409.89,17.7,CreditCard
1486,2024-12-04,1102,2042,403,1.0,1899.56,14.0,DebitCard
1487,2025-01-20,1014,2055,402,0.0,772.24,22.6,Cash
1488,2024-10-03,1125,2050,402,1.0,1240.62,28.5,DebitCard
1489,2024-08-08,1089,2010,401,0.0,885.66,23.3,CreditCard
1490,2025-04-25,1178,2006,401,0.0,1968.22,19.8,GiftCard
1491,2024-10-25,1179,2073,401,,693.78,6.1,PayPal
1492,2024-06-17,1010,2024,402,3.0,1207.07,20.1,CreditCard
1493,2024-12-30,1156,2019,404,2.0,3992.34,1.1,Cash
1494,2024-12-06,1057,2004,404,1.0,1630.03,23.5,GiftCard
1495,2024-10-22,1075,2051,404,1.0,1701.89,11.4,CreditCard
1496,2025-01-22,1032,2023,401,,1029.73,5.5,CreditCard
1497,2024-07-16,1038,2036,403,1.0,898.9,22.6,CreditCard
1498,2024-07-21,1171,2075,403,1.0,1329.55,1.8,GiftCard
1499,2024-10-24,1088,2013,403,3.0,4849.49,22.2,Cash
1500,2025-03-14,1115,2054,404,1.0,0.0,3.2,Cash
1501,2025-03-14,1106,2054,402,,2807.53,5.0,DebitCard
1502,2024-12-01,1051,2053,401,2.0,1610.41,7.2,DebitCard
1503,2024-10-27,1032,2064,402,2.0,1722.66,12.0,GiftCard
1504,2025-02-26,1100,2075,402,0.0,1452.26,15.5,PayPal
1505,2024-12-14,1193,2036,403,,1931.92,20.0,CreditCard
1506,2024-06-28,1106,2077,402,1.0,635.55,17.0,DebitCard
1507,2025-01-15,1071,2074,403,0.0,129.06,0.4,PayPal
1508,2025-05-16,1101,2013,401,2.0,4547.72,20.0,Cash
1509,2025-05-10,1020,2084,401,1.0,1127.1,25.6,CreditCard
1510,2025-03-13,1099,2042,402,1.0,887.53,0.7,PayPal
1511,2024-10-11,1032,2023,403,2.0,2370.09,1.8,PayPal
1512,2025-04-29,1116,2097,403,0.0,1200.06,16.5,PayPal
1513,2024-07-21,1061,2041,402,3.0,2752.08,26.3,CreditCard
1514,2025-04-03,1130,2039,403,2.0,2089.58,21.5,Cash
1515,2024-11-01,1020,2079,401,1.0,1221.53,5.5,PayPal
1516,2025-03-26,1122,2096,403,,1595.7,23.5,Cash
1517,2024-11-14,1198,2027,402,3.0,1508.08,6.2,CreditCard
1518,2024-06-29,1058,2099,404,3.0,1302.93,20.6,DebitCard
1519,2024-08-22,1032,2039,403,,2176.42,20.8,CreditCard
1520,2024-10-14,1001,2059,401,0.0,1144.75,4.6,CreditCard
1521,2024-07-19,1032,2070,403,0.0,99.33,21.3,DebitCard
1522,2024-09-09,1108,2019,401,1.0,4170.62,12.5,Cash
1523,2025-05-31,1105,2067,403,,634.65,16.8,Cash
1524,2024-06-10,1083,2019,402,0.0,928.21,7.8,DebitCard
1525,2024-09-16,1031,2035,401,2.0,3922.85,3.9,Cash
1526,2025-03-02,1020,2070,403,2.0,66.51,4.0,DebitCard
1527,2025-05-08,1107,2054,403,1.0,4770.43,24.0,Cash
1528,2024-12-24,1032,2054,404,2.0,4728.46,17.0,DebitCard
1529,2025-04-25,1089,2039,401,0.0,3779.37,26.6,GiftCard
1530,2024-07-23,1174,2052,401,2.0,1473.21,6.5,GiftCard
1531,2025-04-05,1060,2035,404,2.0,2320.34,0.2,DebitCard
1532,2024-12-24,1073,2039,401,2.0,2739.55,14.4,PayPal
1533,2025-05-24,1048,2088,402,0.0,535.12,18.7,DebitCard
1534,2025-02-11,1071,2093,401,1.0,589.27,5.3,CreditCard
1535,2024-07-18,1071,2089,401,2.0,331.55,20.4,CreditCard
1536,2025-02-17,1094,2046,404,2.0,38.22,23.9,GiftCard
1537,2025-01-07,1089,2035,404,2.0,1634.5,13.8,Cash
1538,2024-11-15,1034,2067,403,0.0,324.36,19.9,Cash
1539,2024-09-22,1003,2097,401,2.0,1509.42,7.9,CreditCard
1540,2024-08-23,1122,2034,402,3.0,83.43,11.9,PayPal
1541,2024-09-05,1056,2070,402,2.0,106.59,17.4,DebitCard
1542,2024-09-20,1079,2002,401,0.0,601.49,8.7,GiftCard
1543,2025-03-24,1171,2078,402,0.0,88.16,3.9,GiftCard
1544,2025-03-08,1107,2000,404,0.0,1455.72,21.4,CreditCard
1545,2024-11-12,1069,2080,404,2.0,970.12,12.0,Cash
1546,2024-08-21,1034,2045,404,2.0,890.11,12.1,DebitCard
1547,2024-12-18,1026,2017,402,0.0,854.1,11.0,Cash
1548,2025-05-31,1032,2028,402,0.0,72.81,28.2,Cash
1549,2024-12-23,1020,2057,402,1.0,232.34,2.7,PayPal
1550,2024-09-11,1191,2097,402,,2934.84,15.7,DebitCard
1551,2025-01-17,1001,2062,402,2.0,1032.22,24.7,Cash
1552,2024-09-03,1000,2044,403,1.0,240.15,14.6,CreditCard
1553,2025-01-03,1020,2023,402,1.0,1440.82,17.5,Cash
1554,2024-07-26,1169,2079,402,,3758.28,14.3,CreditCard
1555,2024-10-25,1194,2079,402,1.0,534.3,21.6,CreditCard
1556,2024-10-27,1175,2053,401,1.0,349.79,8.7,CreditCard
1557,2024-07-16,1116,2097,403,1.0,3174.21,16.7,PayPal
1558,2025-01-18,1032,2078,404,2.0,1856.12,2.0,PayPal
1559,2025-03-20,1050,2048,404,0.0,297.22,23.7,Cash
1560,2024-06-23,1136,2014,404,1.0,400.6,17.6,GiftCard
1561,2025-04-18,1061,2065,401,0.0,1098.25,5.8,GiftCard
1562,2024-09-14,1034,2005,404,1.0,1590.55,21.5,GiftCard
1563,2025-02-06,1116,2009,404,0.0,55.06,0.1,Cash
1564,2024-08-08,1086,2013,401,0.0,3753.91,22.7,CreditCard
1565,2024-07-06,1066,2035,404,0.0,4524.32,11.0,PayPal
1566,2025-01-13,1034,2045,403,0.0,1032.84,5.1,Cash
1567,2024-09-27,1040,2023,404,0.0,4209.61,4.5,CreditCard
1568,2024-09-26,1010,2046,401,3.0,93.89,7.6,PayPal
1569,2024-06-01,1062,2081,403,2.0,840.11,17.6,Cash
1570,2024-12-18,1116,2065,402,2.0,764.11,16.6,Cash
1571,2025-03-28,1096,2070,401,0.0,43.65,0.2,CreditCard
1572,2024-12-27,1117,2002,402,0.0,141.62,27.8,Cash
1573,2024-07-21,1135,2097,401,2.0,3397.0,25.4,Cash
1574,2024-12-14,1063,2048,402,0.0,522.34,7.5,CreditCard
1575,2025-01-25,1005,2037,402,2.0,359.26,18.4,GiftCard
1576,2024-09-07,1183,2097,404,2.0,1633.32,15.5,CreditCard
1577,2024-11-22,1005,2079,402,2.0,4398.23,14.5,DebitCard
1578,2024-06-19,1058,2047,403,1.0,1920.48,15.6,CreditCard
1579,2025-05-01,1066,2039,404,2.0,4819.87,9.0,Cash
1580,2024-12-10,1005,2093,401,1.0,587.09,6.7,GiftCard
1581,2025-02-18,1034,2043,401,0.0,618.18,2.8,CreditCard
1582,2024-08-24,1089,2097,403,0.0,1498.45,15.0,CreditCard
1583,2024-07-29,1066,2058,404,0.0,1232.59,10.0,DebitCard
1584,2024-08-22,1161,2063,402,2.0,126.46,1.5,CreditCard
1585,2024-11-07,1066,2096,404,2.0,235.85,2.0,CreditCard
1586,2025-05-18,1199,2067,401,,1649.68,28.4,CreditCard
1587,2025-05-31,1066,2046,401,0.0,62.82,8.3,GiftCard
1588,2024-11-25,1067,2076,401,3.0,1770.45,2.7,Cash
1589,2025-01-28,1156,2017,401,,1626.6,14.5,DebitCard
